star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
GJ 674,GJ 674,6,A002_X1093ae8_X14a7,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.31093,6.55483,2.537938e+14,5.075875e+14,6.767834e+14,5.801000e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.8371,4.9431,3.2575,False,512,209,0.409357,,13CO(2-1),3390.0644,4611.254,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1ba1,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.42855,7.14300,2.765666e+14,5.531333e+14,7.375111e+14,6.321523e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.6745,4.1405,3.3775,False,512,306,0.598441,,13CO(2-1),3655.6894,4972.564,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X1c39,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.39321,6.96629,2.697247e+14,5.394493e+14,7.192658e+14,6.165135e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.6940,4.8327,3.2009,False,512,345,0.674464,,13CO(2-1),3468.1894,4717.522,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X1ced,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.30190,6.50969,2.520460e+14,5.040921e+14,6.721228e+14,5.761052e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.3763,4.1002,4.0620,False,512,40,0.079922,,13CO(2-1),3155.6894,4292.451,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1e64,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.43105,7.15551,2.770510e+14,5.541020e+14,7.388027e+14,6.332595e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.0337,4.2621,3.7031,False,512,181,0.354776,,13CO(2-1),3671.3144,4993.817,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X21d6,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.26089,6.30462,2.441059e+14,4.882119e+14,6.509491e+14,5.579564e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.7209,4.5264,3.3697,False,512,215,0.421053,,13CO(2-1),3093.1894,4207.437,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X2228,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.35897,6.79504,2.630943e+14,5.261886e+14,7.015848e+14,6.013584e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.6967,4.4180,3.2456,False,512,281,0.549708,,13CO(2-1),4124.4394,5610.170,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X22ab,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.69677,8.48413,3.284934e+14,6.569868e+14,8.759824e+14,7.508421e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.5238,4.5883,3.5696,False,512,34,0.068226,,13CO(2-1),3874.4394,5270.113,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X26b3,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.26660,6.33317,2.452115e+14,4.904229e+14,6.538972e+14,5.604833e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.8563,4.5202,4.0361,False,512,246,0.481481,,13CO(2-1),3515.0644,4781.282,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X28ac,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.52880,7.64422,2.959734e+14,5.919469e+14,7.892625e+14,6.765107e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.8699,4.2999,3.2534,False,512,225,0.440546,,13CO(2-1),3905.6894,5312.620,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X2a0f,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.30659,6.53312,2.529529e+14,5.059058e+14,6.745411e+14,5.781781e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.5079,4.5268,3.4267,False,512,383,0.748538,,13CO(2-1),3952.5644,5376.381,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X331a,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.52794,7.63991,2.958065e+14,5.916130e+14,7.888173e+14,6.761291e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.5370,4.1883,3.2848,False,512,364,0.711501,,13CO(2-1),4343.1894,5907.719,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X33f5,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.45443,7.27237,2.815757e+14,5.631514e+14,7.508685e+14,6.436016e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.4356,4.4042,4.0765,False,512,52,0.103314,,13CO(2-1),2811.9394,3824.873,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X3ab4,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2318.40,,2.29247,11.46269,4.438191e+14,8.876383e+14,1.183518e+15,1.014444e+15,2.2857,2688.0000,3.598,3,0.3988,,coarse,B,2.4187,4.3737,2.7791,False,512,372,0.727096,,13CO(2-1),2843.1894,3867.380,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.47664,7.38343,2.858757e+14,5.717515e+14,7.623353e+14,6.534303e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.4384,4.1017,3.9465,False,512,33,0.066277,,13CO(2-1),4093.1894,5567.663,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1096e27_X4a35,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.30989,6.54967,2.535937e+14,5.071875e+14,6.762500e+14,5.796429e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.7898,4.1275,3.1860,False,512,238,0.465887,,13CO(2-1),2765.0644,3761.113,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.62655,8.13296,3.148968e+14,6.297936e+14,8.397248e+14,7.197641e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,3.1239,4.3539,3.7986,False,512,131,0.257310,,13CO(2-1),3280.6894,4462.479,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.57885,7.89449,3.056633e+14,6.113266e+14,8.151022e+14,6.986590e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.9572,4.5381,3.3614,False,512,187,0.366472,,13CO(2-1),3077.5644,4186.183,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X5c31,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.80299,9.01520,3.490557e+14,6.981114e+14,9.308152e+14,7.978416e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.7396,3.8680,2.9515,False,512,263,0.514620,,13CO(2-1),3733.8144,5078.832,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X75ae,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.33854,6.69293,2.591408e+14,5.182816e+14,6.910421e+14,5.923218e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.8609,4.5034,3.6758,False,512,183,0.358674,,13CO(2-1),3843.1894,5227.606,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X795f,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.44756,7.23804,2.802465e+14,5.604931e+14,7.473241e+14,6.405635e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.7888,4.3427,3.5268,False,512,269,0.526316,,13CO(2-1),2749.4394,3739.859,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,1.32777,6.63905,2.570544e+14,5.141089e+14,6.854785e+14,5.875530e+14,2.2857,2688.0000,3.598,4,0.5159,,coarse,B,2.3067,4.5252,3.0769,False,512,443,0.865497,,13CO(2-1),4374.4394,5950.226,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_Xe18,4.5509,223.085939,224.914064,15625000.0000,1828125000.0,2797.20,,1.40212,7.01079,2.714478e+14,5.428956e+14,7.238609e+14,6.204522e+14,2.2857,2688.0000,3.598,4,0.4812,,coarse,B,2.4617,4.8420,3.8913,False,512,412,0.805068,,13CO(2-1),3827.5644,5206.353,star,28.066,3.929,21.891,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,2975,1.31314,6.56596,2.542246e+14,5.084492e+14,6.779323e+14,5.810848e+14,2.2857,2712.0000,3.598,4,0.5205,1.0000,coarse,B,3.8464,4.2542,4.0149,False,512,10,0.021442,226.507814,CO(2-1),-4030.1856,-5240.868,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X14a7,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.22735,6.13696,2.376145e+14,4.752289e+14,6.336385e+14,5.431187e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,3.5640,4.8692,3.6787,False,512,48,0.095517,,CO(2-1),-3623.9356,-4712.579,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1ba1,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.32263,6.61339,2.560611e+14,5.121221e+14,6.828295e+14,5.852824e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.9558,4.6627,3.8284,False,512,191,0.374269,,CO(2-1),-3983.3106,-5179.912,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X1c39,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.30309,6.51566,2.522773e+14,5.045545e+14,6.727393e+14,5.766337e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.7381,4.4023,3.2143,False,512,245,0.479532,,CO(2-1),-4623.9356,-6012.983,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X1ced,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.21712,6.08578,2.356328e+14,4.712656e+14,6.283542e+14,5.385893e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.4592,4.6810,3.1764,False,512,430,0.840156,,CO(2-1),-4952.0606,-6439.678,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1e64,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.33534,6.67695,2.585220e+14,5.170440e+14,6.893920e+14,5.909074e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.1058,4.0762,3.0674,False,512,500,0.976608,,CO(2-1),-4389.5606,-5708.201,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X21d6,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.16784,5.83938,2.260924e+14,4.521848e+14,6.029130e+14,5.167826e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.9062,4.1278,4.0977,False,512,186,0.364522,,CO(2-1),-4702.0606,-6114.577,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X2228,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.26888,6.34462,2.456546e+14,4.913092e+14,6.550789e+14,5.614962e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.4680,4.6752,2.9740,False,512,420,0.820663,,CO(2-1),-3764.5606,-4895.448,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X22ab,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.58894,7.94501,3.076193e+14,6.152386e+14,8.203182e+14,7.031299e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.4630,5.0874,3.0514,False,512,387,0.756335,,CO(2-1),-4686.4356,-6094.258,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X26b3,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.17589,5.87962,2.276506e+14,4.553012e+14,6.070683e+14,5.203442e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,3.5152,4.6067,4.2331,False,512,56,0.111111,,13CO(2-1),4905.6894,6672.846,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X28ac,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.42973,7.14889,2.767949e+14,5.535898e+14,7.381197e+14,6.326740e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.8113,4.5570,3.8345,False,512,248,0.485380,,CO(2-1),-4311.4356,-5606.607,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X2a0f,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.21504,6.07536,2.352291e+14,4.704583e+14,6.272777e+14,5.376666e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.4418,4.3290,3.4424,False,512,408,0.797271,,CO(2-1),-4780.1856,-6216.171,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X331a,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.43764,7.18840,2.783247e+14,5.566493e+14,7.421991e+14,6.361706e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.8211,4.5799,4.1242,False,512,266,0.520468,,CO(2-1),-3827.0606,-4976.724,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X33f5,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.35644,6.78243,2.626059e+14,5.252118e+14,7.002824e+14,6.002421e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.8389,4.3555,3.5776,False,512,203,0.397661,,CO(2-1),-4717.6856,-6134.896,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X3ab4,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2318.40,,2.21520,11.07631,4.288591e+14,8.577183e+14,1.143624e+15,9.802494e+14,2.2857,2712.0000,3.598,3,0.4024,,coarse,B,2.5083,4.3513,3.1365,False,512,286,0.559454,,CO(2-1),-4858.3106,-6317.765,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.38397,6.92004,2.679342e+14,5.358684e+14,7.144912e+14,6.124211e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.7294,4.1406,3.5926,False,512,283,0.553606,,CO(2-1),-4092.6856,-5322.143,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1096e27_X4a35,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.20853,6.04284,2.339703e+14,4.679407e+14,6.239209e+14,5.347893e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.5134,4.6039,3.2870,False,512,395,0.771930,,CO(2-1),-4483.3106,-5830.113,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.52189,7.60967,2.946357e+14,5.892714e+14,7.856953e+14,6.734531e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,1.9433,4.1809,3.7241,False,512,506,0.988304,,CO(2-1),-4467.6856,-5809.795,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.47567,7.37857,2.856877e+14,5.713755e+14,7.618340e+14,6.530006e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,3.6109,4.0939,3.7743,False,512,9,0.019493,,13CO(2-1),4702.5644,6396.551,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X5c31,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.70516,8.52606,3.301170e+14,6.602340e+14,8.803119e+14,7.545531e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.7608,4.7372,3.7858,False,512,245,0.479532,,13CO(2-1),4702.5644,6396.551,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X75ae,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.24164,6.20844,2.403821e+14,4.807641e+14,6.410189e+14,5.494447e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.9619,4.3858,3.1878,False,512,159,0.311891,,13CO(2-1),4999.4394,6800.368,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X795f,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.34479,6.72422,2.603523e+14,5.207045e+14,6.942727e+14,5.950909e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.3691,4.8852,3.0206,False,512,456,0.890838,,CO(2-1),-3748.9356,-4875.130,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1086384_Xdeeb,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,1.23348,6.16761,2.388010e+14,4.776020e+14,6.368026e+14,5.458308e+14,2.2857,2712.0000,3.598,4,0.5205,,coarse,B,2.9502,4.3566,3.3753,False,512,144,0.282651,,CO(2-1),-4061.4356,-5281.506,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_Xe18,4.5509,225.085939,226.914064,15625000.0000,1828125000.0,2797.20,,1.31592,6.57979,2.547601e+14,5.095202e+14,6.793602e+14,5.823088e+14,2.2857,2712.0000,3.598,4,0.4855,,coarse,B,2.9077,4.4217,4.0163,False,512,207,0.405458,,CO(2-1),-4342.6856,-5647.244,star,27.817,3.894,21.698,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X107fa96_Xce38,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,2975,1.46901,7.34535,2.844014e+14,5.688028e+14,7.584037e+14,6.500603e+14,2.2857,2880.0000,3.598,4,0.5527,1.0000,coarse,B,2.6307,4.1891,3.5997,False,512,342,0.668616,239.242186,CS(5-4),-5693.8144,-6969.015,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X14a7,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.35169,6.75866,2.616858e+14,5.233716e+14,6.978289e+14,5.981390e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.8505,4.4412,4.2040,False,512,20,0.040936,,CS(5-4),-5506.3144,-6739.522,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1ba1,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.47653,7.38293,2.858566e+14,5.717132e+14,7.622843e+14,6.533865e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.7957,4.2704,3.0481,False,512,201,0.393762,,CS(5-4),-4787.5644,-5859.799,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X1c39,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.44929,7.24668,2.805813e+14,5.611626e+14,7.482168e+14,6.413287e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.4820,4.4781,3.7199,False,512,32,0.064327,,CS(5-4),-4818.8144,-5898.048,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X1ced,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.35105,6.75548,2.615627e+14,5.231253e+14,6.975005e+14,5.978575e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.6556,4.5155,3.0489,False,512,298,0.582846,,CS(5-4),-5771.9394,-7064.637,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X1e64,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.48045,7.40256,2.866164e+14,5.732329e+14,7.643105e+14,6.551233e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.3749,4.4968,2.8662,False,512,436,0.851852,,CS(5-4),-4818.8144,-5898.048,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X21d6,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.29342,6.46732,2.504056e+14,5.008111e+14,6.677481e+14,5.723556e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.4068,4.0893,3.7577,False,512,75,0.148148,,CS(5-4),-4068.8144,-4980.076,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X2228,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.40886,7.04453,2.727542e+14,5.455084e+14,7.273445e+14,6.234382e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.1602,4.6193,3.6655,False,512,90,0.177388,,CS(5-4),-5225.0644,-6395.282,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1097a87_X22ab,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.77426,8.87165,3.434976e+14,6.869951e+14,9.159935e+14,7.851373e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.2344,4.8659,3.4405,False,512,78,0.153996,,CS(5-4),-5850.0644,-7160.259,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X26b3,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.30026,6.50149,2.517285e+14,5.034569e+14,6.712759e+14,5.753793e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.8152,4.8029,3.6981,False,512,258,0.504873,,CS(5-4),-4193.8144,-5133.071,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1093ae8_X28ac,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.59759,7.98826,3.092939e+14,6.185878e+14,8.247837e+14,7.069575e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.9599,4.2814,3.5744,False,512,206,0.403509,,CS(5-4),-4693.8144,-5745.052,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X2a0f,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.34458,6.72312,2.603095e+14,5.206189e+14,6.941586e+14,5.949931e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.8969,4.1842,4.4663,False,512,7,0.015595,,CS(5-4),-5600.0644,-6854.268,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X331a,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.59909,7.99568,3.095814e+14,6.191628e+14,8.255505e+14,7.076147e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.2989,4.2769,3.4760,False,512,445,0.869396,,CS(5-4),-4396.9394,-5381.689,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X33f5,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.49932,7.49685,2.902674e+14,5.805349e+14,7.740465e+14,6.634685e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.2000,4.7129,3.8795,False,512,89,0.175439,,CS(5-4),-4490.6894,-5496.435,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X108c378_X3ab4,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2318.40,,2.44686,12.23471,4.737105e+14,9.474209e+14,1.263228e+15,1.082767e+15,2.2857,2880.0000,3.598,4,0.4273,,coarse,B,2.4317,4.6945,2.8609,False,512,407,0.795322,,CS(5-4),-4365.6894,-5343.440,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X10854a6_X3ac1,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.54341,7.71730,2.988029e+14,5.976057e+14,7.968076e+14,6.829780e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.5961,4.2009,3.8774,False,512,12,0.025341,,CS(5-4),-4818.8144,-5898.048,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1096e27_X4a35,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.33526,6.67654,2.585061e+14,5.170123e+14,6.893497e+14,5.908712e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.8857,4.1755,4.2799,False,512,8,0.017544,,CS(5-4),-4521.9394,-5534.684,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X4ebc,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.69370,8.46878,3.278991e+14,6.557981e+14,8.743975e+14,7.494835e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.8484,4.1645,3.4328,False,512,210,0.411306,,CS(5-4),-5162.5644,-6318.785,star,26.195,3.667,20.432,512,20260825,False,False,
GJ 674,GJ 674,6,A002_X1088045_X51df,4.5509,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.63772,8.18889,3.170622e+14,6.341245e+14,8.454993e+14,7.247137e+14,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.1836,4.5927,3.5682,False,512,94,0.185185,,CS(5-4),-5443.8144,-6663.024,star,26.195,3.667,20.432,512,20260825,False,False,
