star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
BD05 1668,BD05 1668,6,A002_Xc7e4e4_X683a,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,1421.28,,4.64792,23.24334,6.228799e+14,1.245760e+15,1.661013e+15,1.423725e+15,2.2857,1.749600e+15,8.465809e+14,2.370426e+15,2904.0000,3.598,3,0.2642,,coarse,B,2.9794,4.5583,3.3925,False,512,134,0.263158,0.228070,False,,CS(5-4),-3693.8144,-4521.090,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc92012_X6a6f,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,2.31084,11.55487,3.096498e+14,6.192995e+14,8.257327e+14,7.077709e+14,2.2857,8.697718e+14,4.208573e+14,1.178401e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.8441,4.5683,3.6490,False,512,180,0.352827,0.245614,False,,CS(5-4),-2271.9394,-2780.768,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xcb8a93_X7bee,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,1.97348,9.86942,2.644828e+14,5.289655e+14,7.052873e+14,6.045320e+14,2.2857,7.429027e+14,3.594690e+14,1.006513e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.6138,4.2590,4.2238,False,512,321,0.627680,0.787524,False,,CS(5-4),-2318.8144,-2838.142,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc9831a_Xa0b7,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,1.63169,8.15886,2.186429e+14,4.372859e+14,5.830478e+14,4.997553e+14,2.2857,6.141437e+14,2.971663e+14,8.320657e+14,2904.0000,3.598,4,0.5508,,coarse,B,3.1718,4.2156,3.4518,False,512,95,0.187135,0.265107,False,,CS(5-4),-3209.4394,-3928.233,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc92fe3_Xaa2f,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,2.49548,12.47807,3.343899e+14,6.687797e+14,8.917063e+14,7.643197e+14,2.2857,9.392640e+14,4.544826e+14,1.272551e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.9347,4.8984,3.3377,False,512,158,0.309942,0.358674,False,,CS(5-4),-3584.4394,-4387.219,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc8ed16_Xafd5,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,1421.28,,4.30666,21.53468,5.770907e+14,1.154181e+15,1.538908e+15,1.319064e+15,2.2857,1.620984e+15,7.843469e+14,2.196171e+15,2904.0000,3.598,3,0.2642,,coarse,B,2.9191,4.3990,3.5537,False,512,174,0.341131,0.319688,False,,CS(5-4),-3678.1894,-4501.966,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc94c38_Xb5c5,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,2.38233,11.91227,3.192274e+14,6.384549e+14,8.512731e+14,7.296627e+14,2.2857,8.966744e+14,4.338747e+14,1.214849e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.2755,4.1989,3.3559,False,512,456,0.890838,0.904483,False,,CS(5-4),-3600.0644,-4406.344,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc94c38_Xc003,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,2.51274,12.56435,3.367021e+14,6.734041e+14,8.978721e+14,7.696047e+14,2.2857,9.457587e+14,4.576252e+14,1.281350e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.0885,4.6019,3.0817,False,512,491,0.959064,0.980507,False,,CS(5-4),-3240.6894,-3966.482,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc8592e_Xd319,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,3.38853,16.94445,4.540808e+14,9.081615e+14,1.210882e+15,1.037899e+15,2.2857,1.275462e+15,6.171592e+14,1.728046e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.6498,4.5141,3.3658,False,512,328,0.641326,0.736842,False,,CS(5-4),-3709.4394,-4540.214,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xca464b_Xebf,3.7861,241.132811,242.867186,15625000.0000,1734375000.0,2963.52,,3.41360,17.07077,4.574660e+14,9.149320e+14,1.219909e+15,1.045637e+15,2.2857,1.284971e+15,6.217603e+14,1.740929e+15,2904.0000,3.598,4,0.5508,,coarse,B,2.4270,4.6865,2.7885,False,512,410,0.801170,0.715400,False,,CS(5-4),-2787.5644,-3411.874,star,25.978,3.637,20.263,512,20260825,False,False,
BD05 1668,BD05 1668,6,A002_Xc99ad7_X1619,3.7861,241.148436,242.851561,15625000.0000,1703125000.0,2963.52,,3.83835,19.19274,5.143309e+14,1.028662e+15,1.371549e+15,1.175614e+15,2.2857,1.444698e+15,6.990476e+14,1.957333e+15,2904.0000,3.598,4,0.5508,,coarse,B,3.0126,4.5306,3.9573,False,512,164,0.321637,0.335283,False,,CS(5-4),-2381.3144,-2914.639,star,25.978,3.637,20.263,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc8b2b0_X9c35,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,846.72,840,3.88542,19.42710,5.620729e+14,1.124146e+15,1.498861e+15,1.284738e+15,2.2857,1.578800e+15,7.639357e+14,2.139020e+15,2688.0000,3.598,2,0.1457,1.0000,coarse,B,2.2645,4.3756,4.0245,False,512,350,0.684211,0.830409,False,223.414064,,,,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.68320,8.41650,2.435096e+14,4.870192e+14,6.493590e+14,5.565934e+14,2.2857,6.839915e+14,3.309636e+14,9.266981e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.6170,4.6703,3.3069,False,512,296,0.578947,0.576998,False,,13CO(2-1),3265.0644,4441.226,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X164e,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,2.15736,10.79469,3.123166e+14,6.246331e+14,8.328442e+14,7.138664e+14,2.2857,8.772625e+14,4.244819e+14,1.188549e+15,2688.0000,3.598,4,0.5098,,coarse,B,2.9614,4.0251,3.1015,False,512,127,0.249513,0.187135,False,,13CO(2-1),2686.9394,3654.845,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.72973,8.65498,2.504096e+14,5.008192e+14,6.677590e+14,5.723648e+14,2.2857,7.033728e+14,3.403417e+14,9.529567e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.6427,4.5246,3.1107,False,512,326,0.637427,0.444444,False,,13CO(2-1),4171.3144,5673.930,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.98721,9.94366,2.876942e+14,5.753885e+14,7.671847e+14,6.575868e+14,2.2857,8.081012e+14,3.910167e+14,1.094847e+15,2688.0000,3.598,4,0.5098,,coarse,B,3.2750,4.3241,3.9394,False,512,67,0.132554,0.083821,False,,13CO(2-1),4405.6894,5992.733,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X281c,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.76828,8.84784,2.559894e+14,5.119787e+14,6.826383e+14,5.851186e+14,2.2857,7.190457e+14,3.479253e+14,9.741909e+14,2688.0000,3.598,4,0.5098,,coarse,B,3.0380,4.4884,3.2900,False,512,147,0.288499,0.251462,False,,13CO(2-1),4046.3144,5503.902,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,756.00,,5.86366,29.33839,8.488304e+14,1.697661e+15,2.263548e+15,1.940184e+15,2.2857,2.384270e+15,1.153679e+15,3.230302e+15,2688.0000,3.598,2,0.1301,,coarse,B,3.0848,4.4594,3.5908,False,512,81,0.159844,0.146199,False,,13CO(2-1),4374.4394,5950.226,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.32671,6.64139,1.921515e+14,3.843031e+14,5.124041e+14,4.392035e+14,2.2857,5.397323e+14,2.611608e+14,7.312503e+14,2688.0000,3.598,4,0.5098,,coarse,B,3.0043,4.3274,3.4723,False,512,142,0.278752,0.239766,False,,13CO(2-1),4030.6894,5482.649,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.40581,7.03663,2.035868e+14,4.071735e+14,5.428980e+14,4.653412e+14,2.2857,5.718526e+14,2.767029e+14,7.747680e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.5518,4.0957,2.8203,False,512,341,0.666667,0.668616,False,,13CO(2-1),3749.4394,5100.085,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.33417,6.67705,1.931833e+14,3.863665e+14,5.151554e+14,4.415617e+14,2.2857,5.426303e+14,2.625631e+14,7.351766e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.4300,4.9058,4.0845,False,512,406,0.793372,0.549708,False,,13CO(2-1),4030.6894,5482.649,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.96225,9.81869,2.840784e+14,5.681568e+14,7.575424e+14,6.493220e+14,2.2857,7.979446e+14,3.861022e+14,1.081086e+15,2688.0000,3.598,4,0.5098,,coarse,B,3.1179,4.3994,3.6779,False,512,116,0.228070,0.239766,False,,13CO(2-1),3905.6894,5312.620,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.94120,9.71333,2.810300e+14,5.620599e+14,7.494133e+14,6.423542e+14,2.2857,7.893820e+14,3.819590e+14,1.069485e+15,2688.0000,3.598,4,0.5098,,coarse,B,4.1095,4.3827,4.3035,False,512,6,0.013645,0.009747,False,,13CO(2-1),3358.8144,4568.747,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.60586,8.03524,2.324790e+14,4.649579e+14,6.199439e+14,5.313805e+14,2.2857,6.530076e+14,3.159714e+14,8.847199e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.7265,4.2080,3.6941,False,512,273,0.534113,0.575049,False,,13CO(2-1),3311.9394,4504.986,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.81200,9.06670,2.623214e+14,5.246428e+14,6.995237e+14,5.995918e+14,2.2857,7.368317e+14,3.565315e+14,9.982881e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.7562,4.7231,3.3782,False,512,233,0.456140,0.317739,False,,13CO(2-1),4343.1894,5907.719,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.42831,7.14997,2.068659e+14,4.137319e+14,5.516425e+14,4.728364e+14,2.2857,5.810634e+14,2.811597e+14,7.872472e+14,2688.0000,3.598,4,0.5098,,coarse,B,3.1598,4.5201,4.4362,False,512,114,0.224172,0.175439,False,,13CO(2-1),2765.0644,3761.113,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.45523,7.28474,2.107652e+14,4.215304e+14,5.620405e+14,4.817490e+14,2.2857,5.920160e+14,2.864594e+14,8.020862e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.9538,5.0168,3.1816,False,512,179,0.350877,0.290448,False,,13CO(2-1),4015.0644,5461.395,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,1874.88,,1.93890,9.70593,2.808160e+14,5.616320e+14,7.488427e+14,6.418652e+14,2.2857,7.887810e+14,3.816682e+14,1.068671e+15,2688.0000,3.598,3,0.3225,,coarse,B,2.5993,4.4648,3.3910,False,512,308,0.602339,0.602339,False,,13CO(2-1),4468.1894,6077.748,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.90698,9.53544,2.758832e+14,5.517664e+14,7.356885e+14,6.305902e+14,2.2857,7.749252e+14,3.749638e+14,1.049899e+15,2688.0000,3.598,4,0.5098,,coarse,B,3.2741,4.6267,3.2899,False,512,67,0.132554,0.323587,False,,13CO(2-1),3608.8144,4908.803,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,2.92473,14.63367,4.233874e+14,8.467749e+14,1.129033e+15,9.677427e+14,2.2857,1.189248e+15,5.754427e+14,1.611240e+15,2688.0000,3.598,4,0.5098,,coarse,B,2.9848,4.2504,3.5113,False,512,140,0.274854,0.269006,False,,13CO(2-1),4233.8144,5758.945,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.76010,8.80669,2.547987e+14,5.095973e+14,6.794631e+14,5.823970e+14,2.2857,7.157012e+14,3.463070e+14,9.696596e+14,2688.0000,3.598,4,0.5098,,coarse,B,2.7490,4.3709,3.1698,False,512,287,0.561404,0.701754,False,,13CO(2-1),3968.1894,5397.635,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.96379,9.82928,2.843848e+14,5.687696e+14,7.583594e+14,6.500224e+14,2.2857,7.988053e+14,3.865187e+14,1.082252e+15,2688.0000,3.598,4,0.5098,,coarse,B,3.7106,4.3643,4.3638,False,512,14,0.029240,0.015595,False,,13CO(2-1),4452.5644,6056.494,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,223.085939,224.914064,15625000.0000,1828125000.0,2963.52,,1.84260,9.22272,2.668355e+14,5.336711e+14,7.115615e+14,6.099098e+14,2.2857,7.495114e+14,3.626668e+14,1.015467e+15,2688.0000,3.598,4,0.5098,,coarse,B,2.4639,4.5670,2.9206,False,512,415,0.810916,0.906433,False,,13CO(2-1),4280.6894,5822.705,star,28.066,3.929,21.891,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.60714,8.03621,2.325068e+14,4.650137e+14,6.200182e+14,5.314442e+14,2.2857,6.530859e+14,3.160093e+14,8.848260e+14,2712.0000,3.598,4,0.5144,,coarse,B,2.8663,5.1841,3.4658,False,512,200,0.391813,0.296296,False,,CO(2-1),-4280.1856,-5565.969,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X164e,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,2.09590,10.48729,3.034225e+14,6.068450e+14,8.091267e+14,6.935372e+14,2.2857,8.522801e+14,4.123936e+14,1.154702e+15,2712.0000,3.598,4,0.5144,,coarse,B,2.9228,4.3691,3.3141,False,512,161,0.315789,0.319688,False,,CO(2-1),-4936.4356,-6419.359,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.64677,8.23996,2.384019e+14,4.768038e+14,6.357384e+14,5.449186e+14,2.2857,6.696444e+14,3.240215e+14,9.072602e+14,2712.0000,3.598,4,0.5144,,coarse,B,2.4944,4.7020,2.9728,False,512,345,0.674464,0.701754,False,,13CO(2-1),4780.6894,6502.818,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_X255d,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.92392,9.62711,2.785356e+14,5.570712e+14,7.427616e+14,6.366528e+14,2.2857,7.823756e+14,3.785688e+14,1.059993e+15,2712.0000,3.598,4,0.5144,,coarse,B,2.2871,4.4905,2.8522,False,512,464,0.906433,0.892788,False,,CO(2-1),-4545.8106,-5911.389,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X281c,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.69087,8.46062,2.447861e+14,4.895722e+14,6.527629e+14,5.595111e+14,2.2857,6.875769e+14,3.326985e+14,9.315558e+14,2712.0000,3.598,4,0.5144,,coarse,B,1.7935,4.6664,3.4320,False,512,510,0.996101,1.000000,False,,CO(2-1),-4920.8106,-6399.040,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc99ad7_X2cc,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,756.00,,5.73119,28.67594,8.296643e+14,1.659329e+15,2.212438e+15,1.896376e+15,2.2857,2.330435e+15,1.127630e+15,3.157363e+15,2712.0000,3.598,2,0.1312,,coarse,B,2.8777,4.2282,3.1166,False,512,118,0.231969,0.267057,False,,CO(2-1),-5030.1856,-6541.272,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd29c1f_X445c,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.24096,6.21225,1.797355e+14,3.594710e+14,4.792947e+14,4.108240e+14,2.2857,5.048571e+14,2.442857e+14,6.839999e+14,2712.0000,3.598,4,0.5144,,coarse,B,4.0127,4.1646,4.9835,False,512,3,0.007797,0.011696,False,,CO(2-1),-4420.8106,-5748.838,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1f23d_X53b2,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.32203,6.61740,1.914574e+14,3.829149e+14,5.105531e+14,4.376170e+14,2.2857,5.377826e+14,2.602174e+14,7.286087e+14,2712.0000,3.598,4,0.5144,,coarse,B,3.3856,4.5850,4.1199,False,512,37,0.074074,0.083821,False,,13CO(2-1),4749.4394,6460.311,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd12f5c_X5deb,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.22836,6.14761,1.778653e+14,3.557306e+14,4.743075e+14,4.065492e+14,2.2857,4.996038e+14,2.417438e+14,6.768826e+14,2712.0000,3.598,4,0.5144,,coarse,B,3.0203,4.5472,3.1555,False,512,162,0.317739,0.204678,False,,CO(2-1),-4670.8106,-6073.939,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_X9313,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.89376,9.47609,2.741662e+14,5.483324e+14,7.311099e+14,6.266656e+14,2.2857,7.701024e+14,3.726302e+14,1.043365e+15,2712.0000,3.598,4,0.5144,,coarse,B,3.3001,4.3957,3.3899,False,512,117,0.230019,0.120858,False,,CO(2-1),-4467.6856,-5809.795,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc92fe3_Xa1eb,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.87568,9.38564,2.715491e+14,5.430982e+14,7.241310e+14,6.206837e+14,2.2857,7.627513e+14,3.690732e+14,1.033405e+15,2712.0000,3.598,4,0.5144,,coarse,B,2.9808,4.4886,4.3113,False,512,167,0.327485,0.403509,False,,CO(2-1),-4498.9356,-5850.432,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc94c38_Xa4bc,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.53237,7.66763,2.218431e+14,4.436861e+14,5.915815e+14,5.070699e+14,2.2857,6.231325e+14,3.015157e+14,8.442440e+14,2712.0000,3.598,4,0.5144,,coarse,B,3.4983,4.8431,3.6255,False,512,44,0.087719,0.040936,False,,CO(2-1),-3842.6856,-4997.042,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc94c38_Xad7a,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.73697,8.69139,2.514630e+14,5.029259e+14,6.705679e+14,5.747725e+14,2.2857,7.063315e+14,3.417733e+14,9.569653e+14,2712.0000,3.598,4,0.5144,,coarse,B,3.9244,4.1889,4.1825,False,512,2,0.005848,0.001949,False,,CO(2-1),-3702.0606,-4814.173,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xb92f,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.32325,6.62420,1.916542e+14,3.833084e+14,5.110778e+14,4.380667e+14,2.2857,5.383353e+14,2.604848e+14,7.293575e+14,2712.0000,3.598,4,0.5144,,coarse,B,3.7191,4.5332,4.0195,False,512,21,0.042885,0.027290,False,,CO(2-1),-4061.4356,-5281.506,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xbb59,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.35075,6.76187,1.956371e+14,3.912743e+14,5.216990e+14,4.471706e+14,2.2857,5.495230e+14,2.658982e+14,7.445150e+14,2712.0000,3.598,4,0.5144,,coarse,B,2.4669,4.0199,3.3197,False,512,357,0.697856,0.805068,False,,13CO(2-1),4827.5644,6566.579,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd28a9e_Xbd84,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,1874.88,,1.82038,9.11282,2.636558e+14,5.273115e+14,7.030820e+14,6.026417e+14,2.2857,7.405797e+14,3.583450e+14,1.003366e+15,2712.0000,3.598,3,0.3254,,coarse,B,2.6685,4.6084,2.9187,False,512,250,0.489279,0.376218,False,,CO(2-1),-3920.8106,-5098.636,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xcc3ae3_Xcea0,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.82165,9.10878,2.635391e+14,5.270782e+14,7.027710e+14,6.023751e+14,2.2857,7.402521e+14,3.581865e+14,1.002922e+15,2712.0000,3.598,4,0.5144,,coarse,B,2.5088,3.8647,3.9283,False,512,343,0.670565,0.641326,False,,CO(2-1),-4842.6856,-6297.446,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc99ad7_Xe20,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,2.87407,14.38037,4.160587e+14,8.321174e+14,1.109490e+15,9.509914e+14,2.2857,1.168663e+15,5.654820e+14,1.583350e+15,2712.0000,3.598,4,0.5144,,coarse,B,3.8406,4.3948,3.9572,False,512,8,0.017544,0.042885,False,,CO(2-1),-3889.5606,-5057.999,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc9831a_Xe79,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.67349,8.37347,2.422646e+14,4.845293e+14,6.460391e+14,5.537478e+14,2.2857,6.804945e+14,3.292715e+14,9.219602e+14,2712.0000,3.598,4,0.5144,,coarse,B,2.4620,4.4944,3.3528,False,512,418,0.816764,0.912281,False,,13CO(2-1),4718.1894,6417.804,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1c06f_Xf04b,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2963.52,,1.86426,9.33132,2.699777e+14,5.399554e+14,7.199405e+14,6.170918e+14,2.2857,7.583373e+14,3.669374e+14,1.027425e+15,2712.0000,3.598,4,0.5144,,coarse,B,2.9655,4.5372,3.4540,False,512,153,0.300195,0.329435,False,,CO(2-1),-4702.0606,-6114.577,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xd1c06f_Xf769,3.9339,225.085939,226.914064,15625000.0000,1828125000.0,2962.51,,1.75615,8.79020,2.543216e+14,5.086433e+14,6.781910e+14,5.813066e+14,2.2857,7.143612e+14,3.456587e+14,9.678442e+14,2712.0000,3.598,4,0.5142,,coarse,B,3.4201,4.8240,3.6695,False,512,42,0.083821,0.066277,False,,CO(2-1),-4686.4356,-6094.258,star,27.817,3.894,21.698,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xcc3ae3_X12e7,3.9339,239.085936,240.914061,15625000.0000,1828125000.0,2963.52,,1.78207,8.91095,2.578154e+14,5.156308e+14,6.875077e+14,5.892923e+14,2.2857,7.241748e+14,3.504072e+14,9.811401e+14,2880.0000,3.598,4,0.5462,,coarse,B,2.4158,4.6271,3.8059,False,512,416,0.812865,0.734893,False,,CS(5-4),-4756.3144,-5821.550,star,26.195,3.667,20.432,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X164e,3.9339,239.085936,240.914061,15625000.0000,1828125000.0,2963.52,,2.30688,11.54410,3.339987e+14,6.679973e+14,8.906631e+14,7.634255e+14,2.2857,9.381651e+14,4.539509e+14,1.271062e+15,2880.0000,3.598,4,0.5462,,coarse,B,1.9325,4.1814,3.7623,False,512,504,0.984405,0.998051,False,,CS(5-4),-4318.8144,-5286.067,star,26.195,3.667,20.432,512,20260825,False,False,
HD 33793,HD 33793,6,A002_Xc96463_X1d7a,3.9339,239.085936,240.914061,15625000.0000,1828125000.0,2963.52,,1.80908,9.05297,2.619242e+14,5.238484e+14,6.984645e+14,5.986838e+14,2.2857,7.357159e+14,3.559916e+14,9.967764e+14,2880.0000,3.598,4,0.5462,,coarse,B,3.4005,4.4229,4.7501,False,512,59,0.116959,0.048733,False,,CS(5-4),-5787.5644,-7083.761,star,26.195,3.667,20.432,512,20260825,False,False,
