window,target,band,chanw_Hz,n_int,n_chan,span_s,n_drift,pb_arcsec,array,amp_sigma,realisation,inj_flux_Jy,inj_chan,inj_drift_Hz_s,rec_snr,rec_chan,rec_drift_Hz_s,global_max_snr,drift_matched,detected
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,1,0.02436677842338954,3143,-52.3405,3.751,3143,-52.3405,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,2,0.019675173502264137,66,803.1646,2.114,65,-337.5089,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,3,0.022685702053082058,2034,1278.4452,1.945,2034,1278.4452,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,4,0.020696165782534064,1113,422.9401,4.867,1113,422.9401,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,5,0.019859320615399773,2844,327.884,5.989,2844,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,6,0.023365859067884843,2866,517.9962,2.895,2866,517.9962,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,7,0.02377623919071974,2473,-432.565,3.471,2473,327.884,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,8,0.0240463668195503,2298,-717.7334,3.573,2298,-717.7334,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,9,0.020742521691116088,1153,-527.6212,5.062,1153,-527.6212,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,10,0.021431796690928217,2869,708.1084,4.886,2870,232.8278,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,11,0.021898237300989033,1199,-52.3405,2.938,1199,-52.3405,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,12,0.018375600355325542,2842,1468.5574,4.341,2843,1183.3891,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,13,0.021030500686406946,2277,613.0523,3.241,2277,613.0523,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,14,0.019302177731429743,535,517.9962,5.911,535,708.1084,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,3,15,0.024182493518112757,3070,327.884,3.016,3070,327.884,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,0,0.030656419815741395,2097,137.7717,4.054,2097,137.7717,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,1,0.032171074405046074,2024,803.1646,5.253,2024,803.1646,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,2,0.02825340245784926,466,422.9401,4.986,465,-1097.9579,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,3,0.024399107804489787,1013,137.7717,3.547,1013,-52.3405,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,4,0.029161132846226755,1943,517.9962,5.006,1943,517.9962,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,5,0.029110341011442976,1871,803.1646,4.354,1871,803.1646,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,6,0.02953453944658088,530,1468.5574,4.712,530,1468.5574,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,7,0.03570044761066065,3063,993.2768,4.93,3063,993.2768,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,8,0.029515891862925834,2147,1278.4452,3.413,2147,1278.4452,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,9,0.031924447716413284,3080,327.884,5.758,3080,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,10,0.026952098111183695,1212,-907.8456,4.65,1211,-622.6773,17.482,False,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,11,0.031262197423576145,2678,137.7717,3.614,2678,137.7717,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,12,0.031536170284038975,2682,-337.5089,3.218,2682,-337.5089,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,13,0.02893312478563082,526,708.1084,4.94,526,708.1084,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,14,0.028598873176284366,1946,993.2768,3.902,1946,993.2768,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,4,15,0.02870106147625609,731,-622.6773,5.134,731,-622.6773,17.342,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,0,0.03709001124964769,1668,-527.6212,4.141,1668,-527.6212,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,1,0.03208678434945661,1795,-52.3405,5.097,1795,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,2,0.031295883360386585,691,-622.6773,4.475,691,-622.6773,17.477,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,3,0.03011876228737037,963,42.7156,5.672,964,-812.7895,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,4,0.04412503800115798,2376,-147.3967,5.079,2376,-147.3967,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,5,0.03458311352267975,2825,-147.3967,3.286,2825,-147.3967,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,6,0.03682474516576002,2249,1468.5574,3.985,2249,1468.5574,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,7,0.02957529810147765,833,-1383.1263,13.21,832,-1383.1263,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,8,0.03676774763607394,2299,-432.565,3.366,2299,-432.565,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,9,0.036926058289731424,2223,-1288.0701,5.135,2223,-1288.0701,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,10,0.04181445869383161,2575,-1288.0701,3.354,2575,-1288.0701,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,11,0.034839262711582726,2169,517.9962,5.314,2169,517.9962,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,12,0.04006655440815443,2472,1088.3329,6.213,2472,1088.3329,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,13,0.039262760465076506,3333,1278.4452,4.17,3333,1278.4452,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,14,0.037037093510355064,1955,-1002.9018,5.073,1955,-1002.9018,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,5,15,0.03888959195875106,1048,-147.3967,5.474,1048,-147.3967,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,0,0.04052460829706809,1145,-52.3405,4.617,1145,-52.3405,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,1,0.041475341602055085,2348,-52.3405,4.338,2348,-52.3405,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,2,0.036470529804996155,2119,1468.5574,11.296,2118,-337.5089,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,3,0.04709022915944357,1448,708.1084,6.986,1448,708.1084,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,4,0.043087303469525766,1021,898.2207,2.827,1021,898.2207,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,5,0.04776249373491856,3151,-147.3967,8.181,3151,-147.3967,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,6,0.048055153848401914,2619,-432.565,6.187,2618,-147.3967,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,7,0.038465294077957575,1655,1373.5013,5.054,1655,1373.5013,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,8,0.04449875333107143,2404,42.7156,6.63,2404,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,9,0.04577820001818979,1679,-52.3405,4.547,1679,-52.3405,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,10,0.0460659764810239,3269,42.7156,6.597,3269,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,11,0.04474179973823654,3073,-52.3405,5.928,3073,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,12,0.04423884104472837,175,137.7717,8.293,175,1468.5574,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,13,0.04168939895326765,791,-1383.1263,5.926,791,-1383.1263,17.481,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,14,0.0460206851456607,1528,1373.5013,3.966,1528,1373.5013,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,6,15,0.04665605085935901,3249,42.7156,6.488,3249,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,0,0.0492322199477444,800,1088.3329,6.133,800,1088.3329,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,1,0.05713105275170958,2837,-52.3405,7.637,2837,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,2,0.043427836331564613,481,993.2768,9.352,481,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,3,0.06112190198611036,2807,708.1084,5.989,2807,708.1084,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,4,0.048798813473587443,3160,327.884,7.691,3160,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,5,0.05259158976283736,3361,-1193.014,4.562,3361,-1193.014,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,6,0.05567842457636542,2232,1373.5013,8.824,2232,1373.5013,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,7,0.052221308359384426,260,-147.3967,7.466,260,-147.3967,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,8,0.04881408155523806,1745,-717.7334,5.181,1745,-717.7334,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,9,0.05475501909774239,3290,-1193.014,7.346,3290,-1193.014,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,10,0.05401910147354619,1311,-337.5089,7.052,1311,-337.5089,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,11,0.046150695823479214,407,-907.8456,6.884,407,-907.8456,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,12,0.05170988276607837,1408,-1002.9018,7.686,1408,-1002.9018,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,13,0.04431084815192206,1402,-907.8456,4.721,1402,-907.8456,17.482,True,False
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,14,0.05533731632656325,2011,898.2207,6.806,2011,898.2207,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,7,15,0.04992884723904838,704,-52.3405,7.242,704,-52.3405,17.47,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,0,0.052178361428749945,1815,1468.5574,12.06,1815,1468.5574,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,1,0.06100082461112391,2093,137.7717,8.137,2093,137.7717,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,2,0.053179673347464575,1624,1373.5013,9.463,1624,1373.5013,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,3,0.057680311027630556,1195,-907.8456,8.218,1195,-907.8456,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,4,0.061474124622089905,1052,-527.6212,8.445,1052,-527.6212,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,5,0.05758008171706418,2984,993.2768,9.09,2984,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,6,0.05487205167701791,1280,1183.3891,6.819,1280,1183.3891,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,7,0.050432571669634364,1236,-622.6773,6.205,1236,613.0523,17.482,False,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,8,0.05481695697057228,300,327.884,7.959,300,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,9,0.06417503588391198,2084,137.7717,9.465,2084,137.7717,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,10,0.05487051335822906,1219,1088.3329,8.753,1219,1088.3329,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,11,0.06079912309878296,1828,803.1646,9.358,1828,803.1646,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,12,0.06585202535638757,3333,422.9401,6.513,3333,422.9401,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,13,0.04617200579358505,100,-622.6773,6.929,100,-622.6773,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,14,0.05936419676822909,1725,232.8278,7.588,1725,232.8278,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,8,15,0.06305061765622336,1178,-52.3405,7.21,1178,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,0,0.08253754081942466,987,613.0523,10.142,987,613.0523,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,1,0.06907889279363084,1155,422.9401,8.667,1155,422.9401,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,2,0.06767140255634403,689,993.2768,9.13,689,993.2768,17.421,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,3,0.07180090987739501,932,1278.4452,9.024,932,1278.4452,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,4,0.07371132186108943,1152,232.8278,9.835,1152,232.8278,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,5,0.08013989601298922,2284,137.7717,10.744,2284,137.7717,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,6,0.06566704661591362,937,-1002.9018,10.384,937,-1002.9018,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,7,0.06872751576876099,3107,137.7717,8.335,3107,137.7717,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,8,0.07437948604065421,764,42.7156,9.739,764,-52.3405,17.424,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,9,0.07105695719376713,2897,137.7717,11.055,2897,137.7717,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,10,0.07013039419332427,1522,-1383.1263,9.257,1522,-1383.1263,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,11,0.07200908620681556,362,-717.7334,8.862,362,-717.7334,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,12,0.06273592179192447,795,422.9401,9.211,795,422.9401,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,13,0.07314804821413505,342,-432.565,8.655,342,-432.565,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,14,0.0750367122281492,1208,-812.7895,9.845,1208,-812.7895,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,10,15,0.07592130418198077,1345,-1288.0701,9.08,1345,-1288.0701,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,0,0.0896016517450331,394,-907.8456,9.938,394,-907.8456,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,1,0.0955205148648502,2906,-527.6212,12.686,2906,-527.6212,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,2,0.08710113007201409,988,-812.7895,10.535,988,-812.7895,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,3,0.0739413485407458,1324,-1383.1263,11.063,1324,-1383.1263,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,4,0.09336221087832423,675,803.1646,11.539,675,803.1646,17.468,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,5,0.09074511483483243,3464,993.2768,12.266,3464,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,6,0.08801802738296242,1017,327.884,13.843,1017,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,7,0.09009568208141622,1634,422.9401,11.306,1634,422.9401,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,8,0.10049232410018469,3089,613.0523,11.606,3089,613.0523,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,9,0.08379399266478504,2045,898.2207,13.369,2045,898.2207,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,10,0.08011737368785893,2349,-1193.014,11.563,2349,-1193.014,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,11,0.09310928110087616,2642,993.2768,11.873,2642,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,12,0.08926751849143444,900,1278.4452,11.114,900,1278.4452,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,13,0.0861067862774153,2943,803.1646,11.371,2943,803.1646,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,14,0.08701850791827899,1218,708.1084,13.498,1218,708.1084,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,12,15,0.0650281437513453,997,-147.3967,8.031,997,-147.3967,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,0,0.10979940256125931,873,1373.5013,13.312,873,1373.5013,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,1,0.11364894451302691,2206,42.7156,16.002,2206,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,2,0.10299887811989092,854,327.884,14.337,854,327.884,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,3,0.09877319355092919,2981,-812.7895,11.104,2981,-812.7895,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,4,0.12256036878947328,3198,613.0523,14.294,3198,613.0523,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,5,0.09520766506018136,1925,993.2768,11.585,1925,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,6,0.11637034737169755,1651,1468.5574,15.166,1651,1468.5574,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,7,0.10646838922907272,2085,898.2207,14.647,2085,898.2207,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,8,0.09415094623568916,729,898.2207,14.022,729,898.2207,17.31,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,9,0.1152109412858954,3344,1183.3891,14.704,3344,1183.3891,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,10,0.10781804980790309,893,-52.3405,14.623,893,-52.3405,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,11,0.11087367728194479,3456,993.2768,15.406,3456,993.2768,17.482,True,True
A002_Xf5d76d_X32f1_spw3,bet_Pic_B3,3,244140.625,200,3534,1284.2,31,54.5,ACA,15,12,0.11761663196981072,1191,-1097.9579,14.418,1191,-1097.9579,17.482,True,True
