trial,target,window,band,chanw_Hz,klass,n_int,n_chan,inj_chan,amp_sigma,dwell,realisation,sigma_per_int,recovered_snr,peak_chan,detected
1786,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.4,4,0.008073086427350062,83.42200056972261,64,True
1787,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.4,5,0.008073086427350062,86.25228705081206,64,True
1788,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,0,0.008073086427350062,51.63107158865681,64,True
1789,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,1,0.008073086427350062,51.36746790525996,64,True
1790,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,2,0.008073086427350062,54.12123661967714,64,True
1791,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,3,0.008073086427350062,53.56689561297375,64,True
1792,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,4,0.008073086427350062,55.84054349751807,64,True
1793,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.25,5,0.008073086427350062,51.85334919850596,64,True
1794,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,0,0.008073086427350062,24.597457906228374,64,True
1795,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,1,0.008073086427350062,17.814608048733557,64,True
1796,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,2,0.008073086427350062,25.738743811319683,64,True
1797,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,3,0.008073086427350062,22.394299102359113,64,True
1798,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,4,0.008073086427350062,25.36951280899721,64,True
1799,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,6,0.1,5,0.008073086427350062,24.280592165067755,64,True
1800,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,0,0.008073086427350062,279.6024866588501,64,True
1801,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,1,0.008073086427350062,279.6024866588501,64,True
1802,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,2,0.008073086427350062,279.6024866588501,64,True
1803,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,3,0.008073086427350062,279.6024866588501,64,True
1804,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,4,0.008073086427350062,279.6024866588501,64,True
1805,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,1.0,5,0.008073086427350062,279.6024866588501,64,True
1806,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,0,0.008073086427350062,206.28146086466086,64,True
1807,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,1,0.008073086427350062,204.44998617773953,64,True
1808,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,2,0.008073086427350062,204.37135174693753,64,True
1809,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,3,0.008073086427350062,206.58128021969273,64,True
1810,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,4,0.008073086427350062,201.55497715959746,64,True
1811,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.75,5,0.008073086427350062,212.57279947800862,64,True
1812,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,0,0.008073086427350062,140.44061834088654,64,True
1813,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,1,0.008073086427350062,139.4423456417167,64,True
1814,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,2,0.008073086427350062,137.53957001392448,64,True
1815,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,3,0.008073086427350062,134.259968914557,64,True
1816,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,4,0.008073086427350062,132.63005868047566,64,True
1817,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.5,5,0.008073086427350062,139.06063365083307,64,True
1818,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,0,0.008073086427350062,110.29253590895914,64,True
1819,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,1,0.008073086427350062,109.63799144900631,64,True
1820,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,2,0.008073086427350062,116.67367879774757,64,True
1821,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,3,0.008073086427350062,108.16573102710659,64,True
1822,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,4,0.008073086427350062,106.9103646653782,64,True
1823,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.4,5,0.008073086427350062,113.22205174886601,64,True
1824,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,0,0.008073086427350062,78.57206184894494,64,True
1825,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,1,0.008073086427350062,69.7954062390781,64,True
1826,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,2,0.008073086427350062,72.2853599001015,64,True
1827,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,3,0.008073086427350062,78.98898436943381,64,True
1828,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,4,0.008073086427350062,63.275578261394145,64,True
1829,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.25,5,0.008073086427350062,73.6068564245845,64,True
1830,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,0,0.008073086427350062,27.668744255516753,64,True
1831,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,1,0.008073086427350062,31.90219042708883,64,True
1832,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,2,0.008073086427350062,33.124083024829325,64,True
1833,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,3,0.008073086427350062,26.723062570149196,64,True
1834,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,4,0.008073086427350062,31.70193784871722,64,True
1835,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,8,0.1,5,0.008073086427350062,31.41119969838486,64,True
1836,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,0,0.008073086427350062,349.1800408116029,64,True
1837,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,1,0.008073086427350062,349.1800408116029,64,True
1838,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,2,0.008073086427350062,349.1800408116029,64,True
1839,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,3,0.008073086427350062,349.1800408116029,64,True
1840,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,4,0.008073086427350062,349.1800408116029,64,True
1841,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,1.0,5,0.008073086427350062,349.1800408116029,64,True
1842,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,0,0.008073086427350062,261.3284289532336,64,True
1843,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,1,0.008073086427350062,257.2448274664339,64,True
1844,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,2,0.008073086427350062,263.5291819191124,64,True
1845,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,3,0.008073086427350062,262.40936887793237,64,True
1846,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,4,0.008073086427350062,258.94419452787486,64,True
1847,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.75,5,0.008073086427350062,259.9828696177415,64,True
1848,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,0,0.008073086427350062,175.18298299857628,64,True
1849,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,1,0.008073086427350062,175.50271808884784,64,True
1850,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,2,0.008073086427350062,174.03737862837934,64,True
1851,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,3,0.008073086427350062,172.44206902217596,64,True
1852,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,4,0.008073086427350062,167.805872538539,64,True
1853,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.5,5,0.008073086427350062,172.22927241706148,64,True
1854,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,0,0.008073086427350062,136.14511599172098,64,True
1855,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,1,0.008073086427350062,142.80625874542628,64,True
1856,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,2,0.008073086427350062,140.2884321495105,64,True
1857,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,3,0.008073086427350062,132.66034027134538,64,True
1858,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,4,0.008073086427350062,134.7197670181027,64,True
1859,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.4,5,0.008073086427350062,134.8157194808329,64,True
1860,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,0,0.008073086427350062,88.2365421766107,64,True
1861,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,1,0.008073086427350062,82.58664234090865,64,True
1862,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,2,0.008073086427350062,85.50661504350437,64,True
1863,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,3,0.008073086427350062,80.98944923676677,64,True
1864,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,4,0.008073086427350062,98.02251589455643,64,True
1865,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.25,5,0.008073086427350062,87.40381257656811,64,True
1866,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,0,0.008073086427350062,38.42978929014702,64,True
1867,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,1,0.008073086427350062,37.131660747374525,64,True
1868,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,2,0.008073086427350062,36.86963638213955,64,True
1869,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,3,0.008073086427350062,37.883990820795404,64,True
1870,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,4,0.008073086427350062,39.16695004468044,64,True
1871,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,10,0.1,5,0.008073086427350062,39.08398634907984,64,True
1872,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,0,0.008073086427350062,523.1239261934841,64,True
1873,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,1,0.008073086427350062,523.1239261934841,64,True
1874,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,2,0.008073086427350062,523.1239261934841,64,True
1875,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,3,0.008073086427350062,523.1239261934841,64,True
1876,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,4,0.008073086427350062,523.1239261934841,64,True
1877,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,1.0,5,0.008073086427350062,523.1239261934841,64,True
1878,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,0,0.008073086427350062,401.59218494673445,64,True
1879,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,1,0.008073086427350062,387.0315737662459,64,True
1880,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,2,0.008073086427350062,378.56032287796864,64,True
1881,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,3,0.008073086427350062,388.6412124976642,64,True
1882,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,4,0.008073086427350062,378.13145968800154,64,True
1883,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.75,5,0.008073086427350062,392.1522145287415,64,True
1884,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,0,0.008073086427350062,254.18302660410964,64,True
1885,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,1,0.008073086427350062,253.6802262298451,64,True
1886,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,2,0.008073086427350062,257.2833174993592,64,True
1887,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,3,0.008073086427350062,254.70557838998843,64,True
1888,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,4,0.008073086427350062,260.73216782340444,64,True
1889,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.5,5,0.008073086427350062,258.0205755375538,64,True
1890,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,0,0.008073086427350062,206.67802630024156,64,True
1891,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,1,0.008073086427350062,211.33384894939124,64,True
1892,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,2,0.008073086427350062,202.8784910076933,64,True
1893,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,3,0.008073086427350062,215.91781307715695,64,True
1894,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,4,0.008073086427350062,202.26061220138092,64,True
1895,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.4,5,0.008073086427350062,208.84207634365774,64,True
1896,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,0,0.008073086427350062,131.68244574591512,64,True
1897,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,1,0.008073086427350062,129.35400830133187,64,True
1898,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,2,0.008073086427350062,126.3607773856469,64,True
1899,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,3,0.008073086427350062,127.3140900351626,64,True
1900,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,4,0.008073086427350062,125.26834173218492,64,True
1901,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.25,5,0.008073086427350062,138.38993181128265,64,True
1902,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,0,0.008073086427350062,56.99692445435989,64,True
1903,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,1,0.008073086427350062,57.35803306512709,64,True
1904,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,2,0.008073086427350062,49.92874640734945,64,True
1905,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,3,0.008073086427350062,50.7928475656883,64,True
1906,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,4,0.008073086427350062,50.276655674200214,64,True
1907,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,15,0.1,5,0.008073086427350062,62.531418108756355,64,True
1908,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,0,0.008073086427350062,697.0678115753669,64,True
1909,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,1,0.008073086427350062,697.0678115753669,64,True
1910,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,2,0.008073086427350062,697.0678115753669,64,True
1911,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,3,0.008073086427350062,697.0678115753669,64,True
1912,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,4,0.008073086427350062,697.0678115753669,64,True
1913,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,1.0,5,0.008073086427350062,697.0678115753669,64,True
1914,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,0,0.008073086427350062,523.1658722456656,64,True
1915,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,1,0.008073086427350062,517.8920335263773,64,True
1916,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,2,0.008073086427350062,516.7617703222986,64,True
1917,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,3,0.008073086427350062,517.3684066028684,64,True
1918,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,4,0.008073086427350062,503.57441182780985,64,True
1919,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.75,5,0.008073086427350062,506.4801236732811,64,True
1920,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,0,0.008073086427350062,339.44958954984315,64,True
1921,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,1,0.008073086427350062,336.11011178430897,64,True
1922,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,2,0.008073086427350062,328.24596139432583,64,True
1923,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,3,0.008073086427350062,340.1715825736619,64,True
1924,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,4,0.008073086427350062,325.0204796979661,64,True
1925,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.5,5,0.008073086427350062,341.6284844795809,64,True
1926,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,0,0.008073086427350062,267.05980916858266,64,True
1927,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,1,0.008073086427350062,268.20958946229297,64,True
1928,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,2,0.008073086427350062,243.5579472483978,64,True
1929,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,3,0.008073086427350062,262.4156699599964,64,True
1930,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,4,0.008073086427350062,278.143832338465,64,True
1931,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.4,5,0.008073086427350062,278.61386176757657,64,True
1932,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,0,0.008073086427350062,182.4214549393642,64,True
1933,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,1,0.008073086427350062,158.46949356356834,64,True
1934,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,2,0.008073086427350062,174.32882272167123,64,True
1935,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,3,0.008073086427350062,167.75266818495527,64,True
1936,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,4,0.008073086427350062,166.4506562899484,64,True
1937,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.25,5,0.008073086427350062,175.91549341232582,64,True
1938,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,0,0.008073086427350062,72.10637159090525,64,True
1939,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,1,0.008073086427350062,73.65294127363654,64,True
1940,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,2,0.008073086427350062,59.24633057139057,64,True
1941,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,3,0.008073086427350062,72.45509349681049,64,True
1942,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,4,0.008073086427350062,61.50551729090732,64,True
1943,HD_69830_B7,A002_X1207c39_X9417_spw0,7,15625000.0,coarse,872,128,64,20,0.1,5,0.008073086427350062,79.19086104610786,64,True
1944,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,839,2,1.0,0,0.036123725509434004,34.96010024847983,839,True
1945,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,399,2,1.0,1,0.036123725509434004,34.593779820845995,399,True
1946,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,410,2,1.0,2,0.036123725509434004,32.66962187556305,410,True
1947,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,455,2,1.0,3,0.036123725509434004,33.04783846136364,455,True
1948,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,861,2,1.0,4,0.036123725509434004,34.71775737523679,861,True
1949,bet_Pic_B6,A002_Xd9668b_X3a90_spw1,6,122070.3125,fine,385,960,721,2,1.0,5,0.036123725509434004,35.32296933607085,721,True
