star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
LP 476-207 384128,LP 476-207 384128,7,A002_Xd10f82_X2635,23.7875,345.154398,346.879496,488281.2500,1725097656.2,1028.16,170,2.85145,14.29500,4.725678e+14,9.451355e+14,1.260181e+15,4152.2034,3.598,44,8.743,0.9989,fine,A,4.1936,5.7657,512,391,0.764133,346.514750,CO(3-2),718.7495,623.130,star,18.169,2.544,14.172,512,20260825,False,False,
LP 476-207 384128,LP 476-207 384128,7,A002_Xd10f82_X2635,23.7875,347.045259,348.779634,15625000.0000,1734375000.0,1409.18,233,0.53262,2.67021,2.824724e+15,5.649449e+15,7.532598e+15,4174.9494,3.598,3,0.3765,1.0000,coarse,B,2.9346,4.3362,512,119,0.233918,347.420259,CO(3-2),1624.2593,1408.173,star,18.070,2.530,14.094,512,20260825,False,False,
HD202628,HD202628,6,A002_Xd64dca_X410,23.7940,230.080755,230.943548,488281.2500,862792968.8,2933.28,485,1.06798,5.33999,1.766269e+14,2.355026e+14,3.532539e+14,2766.1458,3.598,81,16.62,0.9995,fine,A,4.2012,5.6891,512,425,0.830409,230.728704,CO(2-1),190.7042,247.992,star,27.273,3.818,21.273,512,20260825,False,False,
HD202628,HD202628,6,A002_Xd64dca_X410,23.7940,231.559855,233.387980,15625000.0000,1828125000.0,3441.31,569,0.12072,0.60360,6.388765e+14,1.277753e+15,1.703671e+15,2789.6870,3.598,4,0.6144,1.0000,coarse,B,2.6117,4.9908,512,324,0.633528,231.559855,CO(2-1),1021.8548,1328.824,star,27.043,3.786,21.093,512,20260825,False,False,
HD202628,HD202628,6,A002_Xd64dca_X410,23.7940,244.558396,246.386521,15625000.0000,1828125000.0,3441.31,569,0.13241,0.66207,7.007610e+14,1.401522e+15,1.868696e+15,2945.6695,3.598,4,0.6488,1.0000,coarse,B,2.8062,4.8652,512,238,0.465887,245.120896,CS(5-4),184.8964,226.306,star,25.611,3.585,19.976,512,20260825,False,False,
HD202628,HD202628,6,A002_Xd64dca_X410,23.7940,246.558172,248.386297,15625000.0000,1828125000.0,3441.31,569,0.15488,0.77440,8.196593e+14,1.639319e+15,2.185758e+15,2969.6668,3.598,4,0.6541,1.0000,coarse,B,2.2242,4.4369,512,465,0.908382,247.714422,CS(5-4),2778.4221,3400.684,star,25.404,3.557,19.815,512,20260825,False,False,
HD 31392,HD 31392,6,A002_X128b034_X187cc,25.7602,229.651114,231.376700,976562.5000,1725585937.5,2963.52,490,12.49886,62.49456,4.845636e+15,6.460847e+15,9.691271e+15,2766.1669,3.598,42,8.394,0.9999,fine,A,4.1059,5.6795,512,385,0.752437,230.844474,CO(2-1),306.4737,398.540,star,27.273,3.818,21.273,512,20260825,False,False,
HD 31392,HD 31392,6,A002_X128b034_X187cc,25.7602,232.057845,233.885970,15625000.0000,1828125000.0,3640.90,602,2.24072,11.20364,1.389913e+16,2.779827e+16,3.706436e+16,2795.6629,3.598,4,0.6514,1.0000,coarse,B,2.6949,4.3640,512,285,0.557505,233.432845,CO(2-1),2894.8448,3764.467,star,26.985,3.778,21.048,512,20260825,False,False,
HD 31392,HD 31392,6,A002_X128b034_X187cc,25.7602,244.057845,245.885970,15625000.0000,1828125000.0,3640.90,602,2.35123,11.75620,1.458464e+16,2.916927e+16,3.889237e+16,2939.6629,3.598,4,0.685,1.0000,coarse,B,2.3677,4.8643,512,440,0.859649,245.839095,CS(5-4),903.0948,1105.354,star,25.663,3.593,20.017,512,20260825,False,False,
HD 31392,HD 31392,6,A002_X128b034_X187cc,25.7602,246.057845,247.885970,15625000.0000,1828125000.0,3640.90,602,2.54583,12.72921,1.579174e+16,3.158348e+16,4.211130e+16,2963.6629,3.598,4,0.6906,1.0000,coarse,B,3.2092,5.1896,512,103,0.202729,246.745345,CS(5-4),1809.3448,2214.570,star,25.455,3.564,19.855,512,20260825,False,False,
CD-57 1054,CD-57 1054,7,A002_Xcf525f_X5aa4,26.8732,333.118539,334.852914,15625000.0000,1734375000.0,1409.18,233,0.67398,3.36999,4.549853e+15,9.099707e+15,1.213294e+16,4007.8287,3.598,3,0.3615,1.0000,coarse,B,2.3442,4.3846,512,376,0.734893,334.274789,CO(3-2),-11521.2114,-9988.468,star,18.823,2.635,14.682,512,20260825,False,False,
CD-57 1054,CD-57 1054,7,A002_Xcf525f_X5aa4,26.8732,335.014039,336.748414,15625000.0000,1734375000.0,1409.18,233,0.58243,2.91228,3.931885e+15,7.863770e+15,1.048503e+16,4030.5747,3.598,3,0.3635,1.0000,coarse,B,2.8196,4.0836,512,177,0.346979,336.498414,CO(3-2),-9297.5864,-8060.667,star,18.717,2.620,14.599,512,20260825,False,False,
CD-57 1054,CD-57 1054,7,A002_Xcf525f_X5aa4,26.8732,345.123177,346.848275,488281.2500,1725097656.2,1028.16,170,3.61603,18.08083,7.628455e+14,1.525691e+15,2.034255e+15,4151.8287,3.598,45,8.742,0.9989,fine,A,5.1083,5.7106,512,18,0.037037,346.509896,CO(3-2),713.8960,618.922,star,18.170,2.544,14.173,512,20260825,True,False,
CD-57 1054,CD-57 1054,7,A002_Xcf525f_X5aa4,26.8732,347.014039,348.748414,15625000.0000,1734375000.0,1409.18,233,0.67157,3.35799,4.533644e+15,9.067288e+15,1.208972e+16,4174.5747,3.598,3,0.3765,1.0000,coarse,B,2.4810,4.8887,512,314,0.614035,347.389039,CO(3-2),1593.0386,1381.106,star,18.071,2.530,14.096,512,20260825,False,False,
LP 353-51,LP 353-51,7,A002_Xd10f82_X706f,27.0991,333.107596,334.935721,15625000.0000,1828125000.0,756.00,125,1.02948,5.14774,7.067364e+15,1.413473e+16,1.884631e+16,4008.2599,3.598,4,0.1939,1.0000,coarse,B,3.3857,4.6626,512,48,0.095517,334.201346,CO(3-2),-11594.6538,-10052.140,star,18.821,2.635,14.681,512,20260825,False,False,
LP 353-51,LP 353-51,7,A002_Xd10f82_X706f,27.0991,335.003096,336.831221,15625000.0000,1828125000.0,756.00,125,0.89215,4.46106,6.124608e+15,1.224922e+16,1.633229e+16,4031.0059,3.598,4,0.195,1.0000,coarse,B,2.9774,4.2056,512,138,0.270955,335.362471,CO(3-2),-10433.5288,-9045.487,star,18.715,2.620,14.598,512,20260825,False,False,
LP 353-51,LP 353-51,7,A002_Xd10f82_X706f,27.0991,345.159110,346.884208,488281.2500,1725097656.2,756.00,125,5.75494,28.77680,1.234620e+15,2.469239e+15,3.292319e+15,4152.2599,3.598,75,6.429,0.9989,fine,A,4.4801,5.6766,512,261,0.510721,345.265067,CO(3-2),-530.9331,-460.300,star,18.169,2.544,14.171,512,20260825,False,False,
LP 353-51,LP 353-51,7,A002_Xd10f82_X706f,27.0991,347.003096,348.831221,15625000.0000,1828125000.0,756.00,125,1.04829,5.24186,7.196573e+15,1.439315e+16,1.919086e+16,4175.0059,3.598,4,0.202,1.0000,coarse,B,2.2333,4.2718,512,460,0.898635,347.909346,CO(3-2),2113.3462,1832.194,star,18.070,2.530,14.094,512,20260825,False,False,
hd107146,hd107146,7,A002_Xb999fd_X148,27.4697,342.250462,343.984837,15625000.0000,1734375000.0,2086.56,207,5.37122,26.85634,3.788651e+16,7.577302e+16,1.010307e+17,4117.4118,3.598,5,0.5498,1.0000,coarse,B,3.4347,4.6179,512,82,0.161793,342.750462,CO(3-2),-3045.5385,-2640.370,star,18.322,2.565,14.291,512,20260825,False,False,
hd107146,hd107146,7,A002_Xb999fd_X148,27.4697,344.092739,345.933559,976562.5000,1840820312.5,2086.56,207,26.19282,130.96530,1.154713e+16,1.539617e+16,2.309426e+16,4140.1578,3.598,56,8.846,0.9992,fine,A,4.3378,5.4935,512,301,0.588694,345.253872,CO(3-2),-542.1283,-470.005,star,18.222,2.551,14.213,512,20260825,False,False,
hd107146,hd107146,7,A002_Xb999fd_X148,27.4697,354.199439,356.039771,488281.2500,1840332031.2,2086.56,207,32.91770,164.59012,7.255904e+15,1.451181e+16,1.934908e+16,4261.4353,3.598,113,18.21,0.9968,fine,A,4.9749,5.8253,512,62,0.122807,355.590064,CO(3-2),9794.0639,8491.094,star,17.703,2.478,13.808,512,20260825,False,False,
hd107146,hd107146,7,A002_Xb999fd_X148,27.4697,356.145962,357.880337,15625000.0000,1734375000.0,2086.56,207,6.71994,33.60003,4.739990e+16,9.479980e+16,1.263997e+17,4284.1578,3.598,5,0.5721,1.0000,coarse,B,2.8226,4.2949,512,238,0.465887,356.458462,CO(3-2),10662.4615,9243.963,star,17.609,2.465,13.735,512,20260825,False,False,
L 836-122,L 836-122,7,A002_Xcd64ec_X21c9,28.6967,333.132816,334.867191,15625000.0000,1734375000.0,1257.98,208,0.54880,2.74541,4.226695e+15,8.453390e+15,1.127119e+16,4008.0000,3.598,3,0.3227,1.0000,coarse,B,2.6041,4.6272,512,283,0.553606,333.382816,CO(3-2),-12413.1845,-10761.776,star,18.823,2.635,14.682,512,20260825,False,False,
L 836-122,L 836-122,7,A002_Xcd64ec_X21c9,28.6967,335.028316,336.762691,15625000.0000,1734375000.0,1257.98,208,0.47471,2.37478,3.656092e+15,7.312184e+15,9.749578e+15,4030.7460,3.598,3,0.3245,1.0000,coarse,B,2.9811,4.5900,512,114,0.224172,335.903316,CO(3-2),-9892.6845,-8576.595,star,18.716,2.620,14.599,512,20260825,False,False,
L 836-122,L 836-122,7,A002_Xcd64ec_X21c9,28.6967,345.137454,346.862552,488281.2500,1725097656.2,876.96,145,2.95345,14.77547,7.108615e+14,1.421723e+15,1.895631e+15,4152.0000,3.598,40,7.457,0.9989,fine,A,4.1841,5.5547,512,363,0.709552,346.743900,CO(3-2),947.8995,821.794,star,18.170,2.544,14.172,512,20260825,False,False,
L 836-122,L 836-122,7,A002_Xcd64ec_X21c9,28.6967,347.028316,348.762691,15625000.0000,1734375000.0,1257.98,208,0.55049,2.75400,4.239921e+15,8.479843e+15,1.130646e+16,4174.7460,3.598,3,0.3361,1.0000,coarse,B,2.1853,4.1802,512,442,0.863548,347.668941,CO(3-2),1872.9405,1623.771,star,18.071,2.530,14.095,512,20260825,False,False,
HD172555,HD172555,6,A002_Xa68906_X1590,28.7890,217.600338,219.334713,15625000.0000,1734375000.0,453.60,75,0.36778,1.83888,2.849292e+15,5.698584e+15,7.598111e+15,2621.6103,3.598,2,0.07611,1.0000,coarse,B,2.6743,4.7577,512,166,0.325536,217.897213,H2CO,-324.7873,,star,28.776,4.029,22.446,512,20260825,False,False,
HD172555,HD172555,6,A002_Xa68906_X1590,28.7890,220.363563,220.417472,15258.7891,53909301.8,453.60,75,17.43013,87.15066,1.318728e+14,2.637456e+14,3.516608e+14,2644.6862,3.598,372,78.62,0.6056,fine,A,4.9566,6.1808,512,176,0.345029,220.376487,13CO(2-1),-22.5131,-30.623,star,28.525,3.994,22.250,512,20260825,False,False,
HD172555,HD172555,6,A002_Xa68906_X1590,28.7890,230.502480,230.556389,15258.7891,53909301.8,453.60,75,16.05292,80.26459,1.214531e+14,2.429062e+14,3.238749e+14,2766.3532,3.598,389,82.24,0.5740,fine,A,4.7304,5.8462,512,388,0.758285,230.529839,CO(2-1),-8.1613,-10.613,star,27.271,3.818,21.271,512,20260825,False,False,
HD172555,HD172555,6,A002_Xa68906_X1590,28.7890,232.112870,233.847245,15625000.0000,1734375000.0,453.60,75,0.37761,1.88805,2.925479e+15,5.850958e+15,7.801278e+15,2795.7607,3.598,2,0.08116,1.0000,coarse,B,2.7073,4.0737,512,173,0.339181,233.612870,CO(2-1),3074.8703,3998.573,star,26.984,3.778,21.047,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,226.304678,228.145011,488281.2500,1840332031.2,2177.28,216,7.65453,38.27267,1.978527e+15,3.957054e+15,5.276072e+15,2726.6981,3.598,60,12.16,0.9987,fine,A,4.3246,5.6648,512,363,0.709552,226.488272,CO(2-1),-4049.7278,-5266.281,star,27.667,3.873,21.581,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,229.195842,231.036174,488281.2500,1840332031.2,2177.28,216,7.26346,36.31733,1.877445e+15,3.754890e+15,5.006520e+15,2761.3921,3.598,61,12.31,0.9987,fine,A,4.3904,5.9952,512,345,0.674464,230.305705,CO(2-1),-232.2947,-302.077,star,27.320,3.825,21.309,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,242.249721,243.984096,15625000.0000,1734375000.0,2177.28,216,1.37987,6.89935,1.141330e+16,2.282660e+16,3.043546e+16,2917.4029,3.598,3,0.4065,1.0000,coarse,B,2.1324,4.3048,512,456,0.890838,242.655971,CS(5-4),-2280.0290,-2790.670,star,25.859,3.620,20.170,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,244.249860,245.984235,15625000.0000,1734375000.0,2177.28,216,1.43090,7.15449,1.183538e+16,2.367075e+16,3.156100e+16,2941.4046,3.598,3,0.4099,1.0000,coarse,B,2.8672,4.2146,512,117,0.230019,245.874860,CS(5-4),938.8601,1149.129,star,25.648,3.591,20.005,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,330.368031,332.208363,488281.2500,1840332031.2,2751.84,273,23.36850,116.84572,6.040405e+15,1.208081e+16,1.610775e+16,3975.4584,3.598,123,22.4,0.9972,fine,A,4.9918,5.8292,512,102,0.200780,330.929066,CO(3-2),-14866.9341,-12889.087,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,332.265936,334.094061,15625000.0000,1828125000.0,2751.84,273,3.34008,16.70088,2.762756e+16,5.525512e+16,7.367350e+16,3998.1600,3.598,5,0.7041,1.0000,coarse,B,3.2063,4.3218,512,97,0.191033,333.906561,CO(3-2),-11889.4391,-10307.708,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,342.315329,344.143454,15625000.0000,1828125000.0,2751.84,273,3.16614,15.83118,2.618886e+16,5.237772e+16,6.983696e+16,4118.7527,3.598,5,0.7254,1.0000,coarse,B,2.6310,4.2788,512,296,0.578947,342.502829,CO(3-2),-3293.1712,-2855.059,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,344.201027,346.041359,488281.2500,1840332031.2,2751.84,273,20.55458,102.77596,5.313061e+15,1.062612e+16,1.416816e+16,4141.4543,3.598,128,23.34,0.9970,fine,A,4.7114,6.2661,512,244,0.477583,345.545754,CO(3-2),-250.2465,-216.955,star,18.216,2.550,14.208,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,214.525853,216.260228,15625000.0000,1734375000.0,1282.18,212,0.23158,1.15789,1.935927e+15,3.871854e+15,5.162472e+15,2584.7165,3.598,2,0.2121,1.0000,coarse,B,2.1243,4.3050,512,426,0.832359,215.338353,SiO(5-4),-1766.6471,-2439.499,star,29.187,4.086,22.766,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,217.025772,218.760147,15625000.0000,1734375000.0,1282.18,212,0.23685,1.18423,1.979974e+15,3.959948e+15,5.279931e+15,2614.7155,3.598,2,0.2146,1.0000,coarse,B,2.2322,3.9580,512,383,0.748538,218.619522,H2CO,397.5221,,star,28.852,4.039,22.505,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,229.662803,231.387413,1953125.0000,1724609375.0,1028.16,170,1.04724,5.23623,1.094341e+15,1.459121e+15,2.188681e+15,2766.3013,3.598,8,1.456,1.0000,fine,A,3.9026,4.9706,512,136,0.267057,230.336631,CO(2-1),-201.3685,-261.860,star,27.271,3.818,21.272,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,231.637421,233.371796,15625000.0000,1734375000.0,1282.18,212,0.24788,1.23941,2.072238e+15,4.144477e+15,5.525969e+15,2790.0553,3.598,2,0.2289,1.0000,coarse,B,3.7055,4.6330,512,10,0.021442,233.043671,CO(2-1),2505.6705,3258.383,star,27.039,3.785,21.091,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,333.147679,334.882054,15625000.0000,1734375000.0,1778.11,294,0.47201,2.36036,4.081205e+15,8.162409e+15,1.088321e+16,4008.1784,3.598,3,0.4561,1.0000,coarse,B,2.7710,4.1165,512,183,0.358674,334.741429,CO(3-2),-11054.5715,-9583.908,star,18.822,2.635,14.681,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,335.043179,336.777554,15625000.0000,1734375000.0,1778.11,294,0.41018,2.05113,3.546533e+15,7.093067e+15,9.457423e+15,4030.9244,3.598,3,0.4587,1.0000,coarse,B,2.1170,3.9902,512,451,0.881092,336.496304,CO(3-2),-9299.6965,-8062.496,star,18.715,2.620,14.598,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,345.152317,346.877415,488281.2500,1725097656.2,1270.08,210,2.55671,12.78525,6.908276e+14,1.381655e+15,1.842207e+15,4152.1784,3.598,57,10.8,0.9989,fine,A,4.1704,5.7123,512,427,0.834308,345.906712,CO(3-2),110.7117,95.983,star,18.169,2.544,14.172,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,347.043179,348.777554,15625000.0000,1734375000.0,1778.11,294,0.47387,2.36965,4.097265e+15,8.194531e+15,1.092604e+16,4174.9244,3.598,3,0.4751,1.0000,coarse,B,2.8663,4.4911,512,140,0.274854,348.558804,CO(3-2),2762.8035,2395.249,star,18.070,2.530,14.095,512,20260825,False,False,
2MASS J05241914-1601153 551040,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,30.9854,333.127085,334.861460,15625000.0000,1734375000.0,876.96,145,0.45909,2.30236,4.132550e+15,8.265100e+15,1.102013e+16,4007.9313,3.598,4,0.2249,1.0000,coarse,B,3.0494,4.1941,512,110,0.216374,333.361460,CO(3-2),-12434.5401,-10780.291,star,18.823,2.635,14.682,512,20260825,False,False,
2MASS J05241914-1601153 551040,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,30.9854,335.022585,336.756960,15625000.0000,1734375000.0,876.96,145,0.40216,2.01692,3.620212e+15,7.240424e+15,9.653898e+15,4030.6773,3.598,4,0.2262,1.0000,coarse,B,2.6111,4.5744,512,301,0.588694,335.585085,CO(3-2),-10210.9151,-8852.489,star,18.717,2.620,14.599,512,20260825,False,False,
2MASS J05241914-1601153 551040,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,30.9854,347.022585,348.756960,15625000.0000,1734375000.0,876.96,145,0.49686,2.49242,4.473706e+15,8.947412e+15,1.192988e+16,4174.6773,3.598,4,0.2343,1.0000,coarse,B,2.2023,4.3481,512,456,0.890838,347.585085,CO(3-2),1789.0849,1551.071,star,18.071,2.530,14.095,512,20260825,False,False,
WD0346-011,WD0346-011,6,A002_Xe50c9e_X17ab,31.0396,223.085938,224.914062,15625000.0000,1828125000.0,647.14,321,0.30060,1.50302,2.707255e+15,5.414511e+15,7.219348e+15,2688.0000,3.598,2,0.1113,1.0000,coarse,B,2.5933,4.2601,512,235,0.460039,223.414062,13CO(2-1),3015.0625,4101.167,star,28.066,3.929,21.891,512,20260825,False,False,
WD0346-011,WD0346-011,6,A002_Xe50c9e_X17ab,31.0396,225.085938,226.914062,15625000.0000,1828125000.0,647.14,321,0.28200,1.41002,2.539731e+15,5.079462e+15,6.772616e+15,2712.0000,3.598,2,0.1123,1.0000,coarse,B,2.3969,4.4134,512,324,0.633528,226.382812,CO(2-1),-4155.1875,-5403.421,star,27.817,3.894,21.698,512,20260825,False,False,
WD0346-011,WD0346-011,6,A002_Xe50c9e_X17ab,31.0396,239.085938,240.914063,15625000.0000,1828125000.0,647.14,321,0.30989,1.54945,2.790876e+15,5.581752e+15,7.442336e+15,2880.0000,3.598,2,0.1193,1.0000,coarse,B,2.2306,4.4421,512,398,0.777778,239.085938,CS(5-4),-5850.0625,-7160.257,star,26.195,3.667,20.432,512,20260825,False,False,
WD0346-011,WD0346-011,6,A002_Xe50c9e_X17ab,31.0396,241.085938,242.914063,15625000.0000,1828125000.0,647.14,321,0.33857,1.69284,3.049153e+15,6.098306e+15,8.131075e+15,2904.0000,3.598,2,0.1203,1.0000,coarse,B,2.8702,4.3233,512,114,0.224172,241.320313,CS(5-4),-3615.6875,-4425.466,star,25.978,3.637,20.263,512,20260825,False,False,
2MASS J05241914-1601153 717696,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,31.1901,333.127085,334.861460,15625000.0000,1734375000.0,876.96,145,0.46050,2.30845,4.198424e+15,8.396848e+15,1.119580e+16,4007.9313,3.598,4,0.2249,1.0000,coarse,B,2.9201,4.2022,512,183,0.358674,334.705210,CO(3-2),-11090.7901,-9615.309,star,18.823,2.635,14.682,512,20260825,False,False,
2MASS J05241914-1601153 717696,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,31.1901,335.022585,336.756960,15625000.0000,1734375000.0,876.96,145,0.40122,2.01136,3.658094e+15,7.316188e+15,9.754917e+15,4030.6773,3.598,4,0.2262,1.0000,coarse,B,2.7681,4.4213,512,220,0.430799,335.585085,CO(3-2),-10210.9151,-8852.489,star,18.717,2.620,14.599,512,20260825,False,False,
2MASS J05241914-1601153 717696,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,31.1901,347.022585,348.756960,15625000.0000,1734375000.0,876.96,145,0.49714,2.49268,4.533496e+15,9.066991e+15,1.208932e+16,4174.6773,3.598,4,0.2343,1.0000,coarse,B,2.7180,4.7965,512,250,0.489279,348.147585,CO(3-2),2351.5849,2038.738,star,18.071,2.530,14.095,512,20260825,False,False,
UCAC2 20312880,UCAC2 20312880,7,A002_Xcdd033_X85ff,33.7660,333.096699,334.831074,15625000.0000,1734375000.0,1257.98,208,0.57702,2.89082,6.161858e+15,1.232372e+16,1.643162e+16,4007.5666,3.598,3,0.3227,1.0000,coarse,B,2.2711,4.8827,512,426,0.832359,333.877949,CO(3-2),-11918.0513,-10332.514,star,18.825,2.635,14.683,512,20260825,False,False,
UCAC2 20312880,UCAC2 20312880,7,A002_Xcdd033_X85ff,33.7660,334.992199,336.726574,15625000.0000,1734375000.0,1257.98,208,0.49867,2.49838,5.325347e+15,1.065069e+16,1.420093e+16,4030.3126,3.598,3,0.3245,1.0000,coarse,B,1.9926,4.5625,512,491,0.959064,335.257824,CO(3-2),-10538.1763,-9136.213,star,18.718,2.621,14.600,512,20260825,False,False,
UCAC2 20312880,UCAC2 20312880,7,A002_Xcdd033_X85ff,33.7660,345.101337,346.826435,488281.2500,1725097656.2,876.96,145,3.18038,15.93577,1.061483e+15,2.122967e+15,2.830623e+15,4151.5666,3.598,39,7.456,0.9989,fine,A,4.5382,5.4153,512,147,0.288499,345.167255,CO(3-2),-628.7447,-545.099,star,18.172,2.544,14.174,512,20260825,False,False,
UCAC2 20312880,UCAC2 20312880,7,A002_Xcdd033_X85ff,33.7660,346.992199,348.726574,15625000.0000,1734375000.0,1257.98,208,0.60119,3.01240,6.421000e+15,1.284200e+16,1.712267e+16,4174.3126,3.598,3,0.3361,1.0000,coarse,B,2.5007,4.5521,512,326,0.637427,347.554699,CO(3-2),1758.6987,1524.727,star,18.073,2.530,14.097,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,335.627387,337.361762,15625000.0000,1734375000.0,2358.72,1170,0.34918,1.74594,3.757394e+15,7.514788e+15,1.001972e+16,4037.9349,3.598,4,0.6096,1.0000,coarse,B,2.8994,4.2932,512,195,0.382066,336.893012,CO(3-2),-8902.9875,-7718.564,star,18.683,2.616,14.573,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,337.564887,339.299262,15625000.0000,1734375000.0,2358.72,1170,0.31540,1.57704,3.393906e+15,6.787812e+15,9.050416e+15,4061.1849,3.598,4,0.6131,1.0000,coarse,B,2.2036,5.1655,512,480,0.937622,337.783637,CO(3-2),-8012.3625,-6946.425,star,18.576,2.601,14.489,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,347.627387,349.361762,15625000.0000,1734375000.0,2358.72,1170,0.34052,1.70266,3.664252e+15,7.328504e+15,9.771339e+15,4181.9349,3.598,4,0.6313,1.0000,coarse,B,3.3977,4.8410,512,44,0.087719,348.127387,CO(3-2),2331.3875,2021.228,star,18.040,2.526,14.071,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,349.627387,351.361762,15625000.0000,1734375000.0,2358.72,1170,0.38644,1.93222,4.158282e+15,8.316565e+15,1.108875e+16,4205.9349,3.598,4,0.6349,1.0000,coarse,B,2.8430,4.7717,512,205,0.401559,351.096137,CO(3-2),5300.1375,4595.025,star,17.937,2.511,13.991,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,333.512585,335.246960,15625000.0000,1734375000.0,2896.99,479,0.40118,2.62708,5.710176e+15,1.142035e+16,1.522714e+16,4012.5573,3.598,5,0.744,1.0000,coarse,B,2.4756,4.9174,512,395,0.771930,334.325085,CO(3-2),-11470.9146,-9944.863,star,18.801,2.632,14.665,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,335.403544,337.137919,15625000.0000,1734375000.0,2896.99,479,0.35742,2.34771,5.102935e+15,1.020587e+16,1.360783e+16,4035.2488,3.598,5,0.7482,1.0000,coarse,B,3.2139,4.7367,512,98,0.192982,337.075419,CO(3-2),-8720.5806,-7560.424,star,18.695,2.617,14.582,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,345.547794,346.410343,244140.6250,862548828.1,2388.96,395,3.26187,21.77078,7.393835e+14,1.478767e+15,1.971689e+15,4151.7488,3.598,215,40.63,0.9957,fine,A,4.7169,5.9033,512,279,0.545809,345.858341,CO(3-2),62.3410,54.047,star,18.171,2.544,14.173,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,347.511739,349.246114,15625000.0000,1734375000.0,2896.99,479,0.42155,2.82488,6.140103e+15,1.228021e+16,1.637361e+16,4180.5471,3.598,5,0.7751,1.0000,coarse,B,3.1147,4.3767,512,118,0.231969,347.808614,CO(3-2),2012.6136,1744.862,star,18.046,2.526,14.076,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,215.199158,216.933533,15625000.0000,1734375000.0,60.48,10,1.31817,6.59399,1.434325e+16,2.868650e+16,3.824867e+16,2592.7961,3.598,2,0.01004,1.0000,coarse,B,2.6989,3.9233,512,173,0.339181,216.230408,SiO(5-4),-874.5921,-1207.693,star,29.096,4.073,22.695,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,217.092573,218.826948,15625000.0000,1734375000.0,60.48,10,1.32570,6.63173,1.442535e+16,2.885069e+16,3.846759e+16,2615.5171,3.598,2,0.01012,1.0000,coarse,B,2.8794,4.4825,512,112,0.220273,218.795698,H2CO,573.6984,,star,28.844,4.038,22.498,512,20260825,False,False,
